,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature,trackName,artistName,explicit,popularity
2448,0.55,0.488,6,-8.059,1,0.0284,0.718,0.000118,0.126,0.301,136.025,6f3ANRNQ8nCiPZ6VqXqq93,309458,3,Main Rahoon Ya Na Rahoon,Amaal Mallik,False,72
2449,0.55,0.488,6,-8.059,1,0.0284,0.718,0.000118,0.126,0.301,136.025,6f3ANRNQ8nCiPZ6VqXqq93,309458,3,Main Rahoon Ya Na Rahoon,Amaal Mallik,False,72
2450,0.307,0.433,1,-10.057,1,0.029,0.388,9.08e-05,0.332,0.224,160.9,5MxNLUsfh7uzROypsoO5qe,266960,4,Dream On,Aerosmith,False,50
2451,0.711,0.702,5,-10.048,1,0.233,0.00487,0.0163,0.0932,0.674,180.219,42TMa2hgBNjte4uV7jNCnQ,148188,4,Baller,Shubh,False,81
2452,0.577,0.428,0,-9.066,1,0.0302,0.467,2.61e-05,0.272,0.401,104.938,0mAswKg3RCbmXAV4KYTUxM,198857,4,Aisay Kaisay,Hasan Raheem,False,63
2453,0.519,0.528,7,-7.942,1,0.0298,0.448,0.135,0.239,0.537,122.027,74RjCYWXEq02lyMumMTKDI,166187,4,How Long Will I Love You,Jon Boden,False,51
2454,0.312,0.452,8,-11.872,1,0.0391,0.796,0.000874,0.286,0.391,132.485,5Y5c5bJK0O7KJDDAYKkppH,257613,3,Lag Ja Gale Se Phir,Lata Mangeshkar,False,57
2455,0.37,0.467,2,-6.973,1,0.0411,0.442,0.0,0.109,0.162,137.796,5w0Xpt2YHT2Y3z3e4UUJP7,234722,4,Kaise Hua,Vishal Mishra,False,73
2456,0.37,0.467,2,-6.973,1,0.0411,0.442,0.0,0.109,0.162,137.796,5w0Xpt2YHT2Y3z3e4UUJP7,234722,4,Kaise Hua,Vishal Mishra,False,73
2457,0.37,0.467,2,-6.973,1,0.0411,0.442,0.0,0.109,0.162,137.796,5w0Xpt2YHT2Y3z3e4UUJP7,234722,4,Kaise Hua,Vishal Mishra,False,73
2458,0.464,0.417,0,-9.345,0,0.0256,0.136,0.022,0.0974,0.479,67.528,5XeFesFbtLpXzIVDNQP22n,183956,4,I Wanna Be Yours,Arctic Monkeys,False,94
2459,0.744,0.7,2,-7.663,1,0.0375,0.278,0.000155,0.068,0.867,144.033,4FeczSomVWVyU4FW7xDeAI,309640,4,tere bina,Zaeden,False,70
2460,0.59,0.63,9,-6.735,1,0.0279,0.469,1.02e-05,0.15,0.227,119.962,6J4oLY2GEwOsUgEd50IpKy,245500,4,Baarish Ka Asar,Twin Strings,False,58
2461,0.728,0.16,5,-15.623,0,0.0565,0.814,0.0,0.116,0.509,125.896,45XrNWM9E5KmdQkFbRNlrF,238839,4,Mere Hi Liye,Aditya Rikhari,False,57
2462,0.577,0.428,0,-9.066,1,0.0302,0.467,2.61e-05,0.272,0.401,104.938,0mAswKg3RCbmXAV4KYTUxM,198857,4,Aisay Kaisay,Hasan Raheem,False,63
2463,0.653,0.446,0,-7.867,1,0.0351,0.546,4.52e-05,0.109,0.472,100.018,6E6BCsQHXDAdXsrL7zV71N,218550,4,Roz Roz,The Yellow Diary,False,62
2464,0.512,0.695,4,-6.349,1,0.0271,0.0265,0.00815,0.146,0.351,145.957,2qgXrzJsry4KgYoJCpuaul,233630,4,Choo Lo,The Local Train,False,68
2465,0.626,0.593,5,-5.234,0,0.241,0.312,2.38e-06,0.171,0.421,66.682,4D8eFUu6Hvulrq6CGqGaLR,162019,5,Khayaal,Abhijeet Srivastava,False,57
2466,0.491,0.693,0,-6.487,0,0.0377,0.211,6.92e-06,0.325,0.412,90.027,3RiPr603aXAoi4GHyXx0uy,258267,4,Hymn for the Weekend,Coldplay,False,85
2467,0.588,0.701,9,-6.39,1,0.0402,0.00813,0.0,0.2,0.443,104.988,3FeVmId7tL5YN8B7R3imoM,228000,4,My Universe,Coldplay,False,83
2468,0.429,0.661,11,-7.227,1,0.0281,0.00239,0.000121,0.234,0.285,173.372,3AJwUDP919kvQ9QcozQPxg,266773,4,Yellow,Coldplay,False,90
2469,0.429,0.661,11,-7.227,1,0.0281,0.00239,0.000121,0.234,0.285,173.372,3AJwUDP919kvQ9QcozQPxg,266773,4,Yellow,Coldplay,False,90
2470,0.464,0.417,0,-9.345,0,0.0256,0.136,0.022,0.0974,0.479,67.528,5XeFesFbtLpXzIVDNQP22n,183956,4,I Wanna Be Yours,Arctic Monkeys,False,94
2471,0.551,0.55,10,-5.339,1,0.0286,0.777,0.0,0.202,0.342,101.19,1Y3LN4zO1Edc2EluIoSPJN,176440,3,Until I Found You,Stephen Sanchez,False,94
2472,0.622,0.375,10,-9.069,1,0.0279,0.411,0.0,0.0812,0.221,111.968,3GWaFFi6TlPcZLYmCCHZ9O,178000,4,Teenage Dream,Stephen Dawes,False,78
2473,0.544,0.369,2,-9.514,1,0.038,0.969,0.279,0.639,0.102,87.01,3hRV0jL3vUpRrcy398teAU,208212,3,The Night We Met,Lord Huron,False,85
2474,0.34,0.684,11,-6.306,1,0.044,0.00979,0.0,0.348,0.556,112.969,5UXJzLFdBn6u9FJTCnoHrH,248819,4,Memories,Maroon 5,False,83
2475,0.307,0.433,1,-10.057,1,0.029,0.388,9.08e-05,0.332,0.224,160.9,5MxNLUsfh7uzROypsoO5qe,266960,4,Dream On,Aerosmith,False,50
2476,0.579,0.508,2,-9.484,1,0.027,0.00574,0.000494,0.0575,0.609,147.125,40riOy7x9W7GXjyGp4pjAv,391376,4,Hotel California - 2013 Remaster,Eagles,False,85
2477,0.596,0.605,7,-12.145,1,0.0255,0.181,0.000331,0.0863,0.886,97.798,7e89621JPkKaeDSTQ3avtg,283800,4,Sweet Home Alabama,Lynyrd Skynyrd,True,83
2478,0.64,0.663,0,-7.516,1,0.0374,0.201,0.00806,0.152,0.663,132.77,4BP3uh0hFLFRb5cjsgLqDh,140773,4,Fortunate Son,Creedence Clearwater Revival,False,85
2479,0.412,0.902,9,-11.6,1,0.405,0.0484,0.131,0.405,0.422,89.74,0hCB0YR03f6AmQaHbwWDe8,333893,4,Whole Lotta Love - 1990 Remaster,Led Zeppelin,False,78
2480,0.461,0.593,1,-4.954,1,0.0356,0.17,0.0,0.307,0.175,134.17,09mEdoA6zrmBPgTEN5qXmN,228373,3,Call Out My Name,The Weeknd,False,89
2481,0.624,0.457,0,-8.876,1,0.0494,0.557,0.0,0.128,0.586,129.758,2QfznFotJNZmnIEYFdzE5T,196795,4,Heartbreak Anniversary,Giveon,False,72
2482,0.45,0.352,1,-11.733,0,0.267,0.649,3.8e-06,0.249,0.408,102.679,6oEVnWKgPqIEPc53OYDNqG,252747,4,Could've Been (feat. Bryson Tiller),H.E.R.,False,79
2483,0.816,0.775,11,-3.323,1,0.234,0.16,0.00031,0.0543,0.527,93.431,503OTo2dSqe7qk76rgsbep,270587,4,Still D.R.E.,Dr. Dre,True,85
2484,0.647,0.514,8,-10.05,1,0.0593,0.0655,0.0,0.398,0.386,79.975,1DIXPcTDzTj8ZMHt3PDt8p,240693,4,Gangsta's Paradise,Coolio,False,88
2485,0.507,0.828,10,-6.023,1,0.0449,0.00711,2.44e-05,0.261,0.489,178.032,0939D7aT18uBDS2MTjWzct,211295,4,Higher Power,Coldplay,False,73
2486,0.209,0.417,3,-8.74,1,0.0338,0.164,0.00196,0.113,0.124,138.178,7LVHVU3tWfcxj5aiPFEW4Q,295533,4,Fix You,Coldplay,False,84
2487,0.617,0.635,11,-6.769,0,0.0317,0.0498,1.44e-05,0.164,0.446,103.019,6RUKPb4LETWmmr3iAEQktW,247160,4,Something Just Like This,The Chainsmokers,False,86
2488,0.449,0.585,5,-6.761,1,0.0268,0.0509,8.75e-05,0.0833,0.212,139.631,6nek1Nin9q48AVZcWs9e9D,278719,4,Paradise,Coldplay,False,85
2489,0.557,0.442,5,-7.224,1,0.0243,0.731,1.46e-05,0.11,0.213,146.277,75JFxkI2RXiU7L9VXzMkle,309600,4,The Scientist,Coldplay,False,86
2490,0.679,0.587,7,-7.015,1,0.276,0.141,6.35e-06,0.137,0.486,186.003,7MXVkk9YMctZqd1Srtv4MB,230453,4,Starboy,The Weeknd,True,93
2491,0.588,0.701,9,-6.39,1,0.0402,0.00813,0.0,0.2,0.443,104.988,3FeVmId7tL5YN8B7R3imoM,228000,4,My Universe,Coldplay,False,83
2492,0.577,0.749,5,-7.215,0,0.0279,0.599,0.0115,0.183,0.255,130.97,0BCPKOYdS2jbQ8iyB56Zns,307880,4,Clocks,Coldplay,False,83
2493,0.614,0.68,5,-7.84,0,0.0425,0.0168,0.00056,0.118,0.347,153.937,2L2mM3rEO3arNIMQnb3dou,192395,4,Biutyful,Coldplay,False,64
2494,0.592,0.342,0,-8.93,1,0.0339,0.193,0.00245,0.11,0.155,130.953,4cGqn0E8JCSY9gQllQj4Mf,241595,4,Let Somebody Go,Coldplay,False,76
2495,0.491,0.693,0,-6.487,0,0.0377,0.211,6.92e-06,0.325,0.412,90.027,3RiPr603aXAoi4GHyXx0uy,258267,4,Hymn for the Weekend,Coldplay,False,85
2496,0.491,0.693,0,-6.487,0,0.0377,0.211,6.92e-06,0.325,0.412,90.027,3RiPr603aXAoi4GHyXx0uy,258267,4,Hymn for the Weekend,Coldplay,False,85
2497,0.491,0.693,0,-6.487,0,0.0377,0.211,6.92e-06,0.325,0.412,90.027,3RiPr603aXAoi4GHyXx0uy,258267,4,Hymn for the Weekend,Coldplay,False,85
2498,0.491,0.693,0,-6.487,0,0.0377,0.211,6.92e-06,0.325,0.412,90.027,3RiPr603aXAoi4GHyXx0uy,258267,4,Hymn for the Weekend,Coldplay,False,85
2499,0.34,0.684,11,-6.306,1,0.044,0.00979,0.0,0.348,0.556,112.969,5UXJzLFdBn6u9FJTCnoHrH,248819,4,Memories,Maroon 5,False,83
2500,0.565,0.636,0,-8.198,1,0.0638,0.107,9.9e-06,0.447,0.525,170.01,76OGwb5RA9h4FxQPT33ekc,179551,4,SNAP,Rosa Linn,False,90
2501,0.714,0.697,1,-7.887,0,0.032,0.0197,2e-06,0.0697,0.602,122.145,1Mys1gf9SkMBAVGGxpkJ7d,159480,4,Reality,Lost Frequencies,False,74
2502,0.662,0.586,0,-8.821,1,0.0307,0.097,0.00272,0.115,0.296,90.0,2rizacJSyD9S1IQUxUxnsK,194080,4,All We Know,The Chainsmokers,False,73
2503,0.676,0.447,11,-8.827,0,0.0942,0.201,0.0,0.135,0.567,84.715,6biqkuWq069vByAEeGxZlr,154080,4,Her,Shubh,False,76
2504,0.411,0.244,7,-11.364,1,0.0349,0.868,2.54e-05,0.128,0.248,139.935,2I0MIQhICYnKHvaxUHYH49,256285,4,Shauq,Amit Trivedi,False,72
2505,0.411,0.244,7,-11.364,1,0.0349,0.868,2.54e-05,0.128,0.248,139.935,2I0MIQhICYnKHvaxUHYH49,256285,4,Shauq,Amit Trivedi,False,72
2506,0.676,0.447,11,-8.827,0,0.0942,0.201,0.0,0.135,0.567,84.715,6biqkuWq069vByAEeGxZlr,154080,4,Her,Shubh,False,76
2507,0.676,0.447,11,-8.827,0,0.0942,0.201,0.0,0.135,0.567,84.715,6biqkuWq069vByAEeGxZlr,154080,4,Her,Shubh,False,76
2508,0.565,0.358,8,-8.383,0,0.0338,0.623,0.0,0.11,0.595,90.899,3boJs8tx10SQr2nUUm3FAr,231306,4,"Pyaar Toh Tha (From ""Bala"")",Sachin-Jigar,False,46
2509,0.308,0.585,9,-5.18,0,0.0428,0.45,0.0,0.319,0.345,171.843,1feANd8EfcDP5UqSvbheM3,371791,3,"Bekhayali (From ""Kabir Singh"")",Sachet Tandon,False,69
2510,0.568,0.726,9,-6.087,0,0.0366,0.491,0.000764,0.122,0.564,118.842,4IGfpRPTnhzZyL74Ilubrb,387947,4,Tu Hi Meri Shab Hai,KK,False,65
2511,0.645,0.324,1,-13.621,0,0.0545,0.754,0.000727,0.103,0.493,162.037,0s76ExpXyMGVBlKLUr683e,221989,3,Faasle,Aditya Rikhari,False,72
2512,0.512,0.695,4,-6.349,1,0.0271,0.0265,0.00815,0.146,0.351,145.957,2qgXrzJsry4KgYoJCpuaul,233630,4,Choo Lo,The Local Train,False,68
2513,0.724,0.618,2,-9.007,1,0.0534,0.0533,0.704,0.0886,0.0683,100.021,2l3dFxtoSMgMQVyRIUHjpz,191869,4,Akhiyaan,Mitraz,False,75
2514,0.524,0.515,11,-7.478,0,0.0427,0.674,0.0,0.104,0.368,169.882,0UZLaEOSIc5kg0cc7eszqC,191647,4,Manjha,Vishal Mishra,False,73
2515,0.711,0.702,5,-10.048,1,0.233,0.00487,0.0163,0.0932,0.674,180.219,42TMa2hgBNjte4uV7jNCnQ,148188,4,Baller,Shubh,False,81
2516,0.691,0.373,1,-12.905,1,0.0575,0.0332,0.94,0.112,0.395,153.138,5HV7FtAPiX8rY6kMye8pFK,62798,4,"Mehram (From ""Jersey"")",Sachet Tandon,False,27
2517,0.491,0.693,0,-6.487,0,0.0377,0.211,6.92e-06,0.325,0.412,90.027,3RiPr603aXAoi4GHyXx0uy,258267,4,Hymn for the Weekend,Coldplay,False,85
2518,0.491,0.693,0,-6.487,0,0.0377,0.211,6.92e-06,0.325,0.412,90.027,3RiPr603aXAoi4GHyXx0uy,258267,4,Hymn for the Weekend,Coldplay,False,85
2519,0.722,0.757,10,-6.207,0,0.132,0.185,6.32e-06,0.126,0.721,140.094,5nCthAh3jt4xKuLJAifAaR,185815,4,Harleys In Hawaii,Katy Perry,False,74
2520,0.52,0.731,6,-5.338,0,0.0557,0.342,0.00101,0.311,0.662,173.93,4LRPiXqCikLlN15c3yImP7,167303,4,As It Was,Harry Styles,False,92
2521,0.701,0.681,9,-6.442,1,0.0466,0.134,0.0,0.064,0.81,122.539,3TAhWtQnpoL5Vl9VQPl9fU,229576,4,Señorita,Shawn Mendes,False,66
2522,0.65,0.825,0,-4.645,1,0.0325,0.0215,2.44e-05,0.0936,0.593,118.091,1oFAF1hdPOickyHgbuRjyX,191014,4,Save Your Tears (Remix) (with Ariana Grande) - Bonus Track,The Weeknd,False,84
2523,0.65,0.825,0,-4.645,1,0.0325,0.0215,2.44e-05,0.0936,0.593,118.091,1oFAF1hdPOickyHgbuRjyX,191014,4,Save Your Tears (Remix) (with Ariana Grande) - Bonus Track,The Weeknd,False,84
2524,0.699,0.668,5,-4.272,0,0.0336,0.154,3.2e-06,0.362,0.314,144.105,1i36kkhmhBxf4lYJscg5zK,148230,4,Fantasy,Bazzi,True,75
2525,0.76,0.479,2,-5.574,1,0.0466,0.556,0.0,0.0703,0.913,89.911,3KkXRkHbMCARz0aVfEt68P,158040,4,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,False,84
2526,0.676,0.447,11,-8.827,0,0.0942,0.201,0.0,0.135,0.567,84.715,6biqkuWq069vByAEeGxZlr,154080,4,Her,Shubh,False,76
2527,0.411,0.244,7,-11.364,1,0.0349,0.868,2.54e-05,0.128,0.248,139.935,2I0MIQhICYnKHvaxUHYH49,256285,4,Shauq,Amit Trivedi,False,72
2528,0.896,0.586,10,-6.687,0,0.0559,0.104,0.0,0.79,0.642,116.971,0nbXyq5TXYPCO7pr3N8S4I,196653,4,The Box,Roddy Ricch,True,83
2529,0.802,0.755,4,-3.138,0,0.0564,0.0215,0.0,0.295,0.58,130.027,4woTEX1wYOTGDqNXuavlRC,350320,4,Superman,Eminem,True,88
2530,0.676,0.447,11,-8.827,0,0.0942,0.201,0.0,0.135,0.567,84.715,6biqkuWq069vByAEeGxZlr,154080,4,Her,Shubh,False,76
2531,0.491,0.693,0,-6.487,0,0.0377,0.211,6.92e-06,0.325,0.412,90.027,3RiPr603aXAoi4GHyXx0uy,258267,4,Hymn for the Weekend,Coldplay,False,85
2532,0.676,0.447,11,-8.827,0,0.0942,0.201,0.0,0.135,0.567,84.715,6biqkuWq069vByAEeGxZlr,154080,4,Her,Shubh,False,76
2533,0.76,0.479,2,-5.574,1,0.0466,0.556,0.0,0.0703,0.913,89.911,3KkXRkHbMCARz0aVfEt68P,158040,4,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,False,84
2534,0.464,0.417,0,-9.345,0,0.0256,0.136,0.022,0.0974,0.479,67.528,5XeFesFbtLpXzIVDNQP22n,183956,4,I Wanna Be Yours,Arctic Monkeys,False,94
2535,0.59,0.63,9,-6.735,1,0.0279,0.469,1.02e-05,0.15,0.227,119.962,6J4oLY2GEwOsUgEd50IpKy,245500,4,Baarish Ka Asar,Twin Strings,False,58
2536,0.524,0.515,11,-7.478,0,0.0427,0.674,0.0,0.104,0.368,169.882,0UZLaEOSIc5kg0cc7eszqC,191647,4,Manjha,Vishal Mishra,False,73
2537,0.579,0.713,7,-7.334,1,0.0318,0.617,3.33e-05,0.118,0.635,159.915,1fkjRQA8wXPPyxqYLbxuqy,303640,3,Ishq Bulaava,Vishal-Shekhar,False,67
2538,0.63,0.746,0,-6.551,0,0.0398,0.175,0.000836,0.271,0.34,102.954,4yR2z3JafnCo86THA6ISZ4,333740,4,Aadat,Atif Aslam,False,64
2539,0.888,0.717,0,-3.088,1,0.214,0.0421,6.19e-05,0.0986,0.839,90.99,6FrihRowEuYfNehH0zcx0e,211000,4,KALESHI CHORI,DG IMMORTALS,True,74
2540,0.718,0.655,8,-6.419,0,0.0751,0.187,0.0,0.498,0.569,100.012,2yhr124Rd4SWhbIcYmdtT2,213600,4,Ram Ram,MC SQUARE,False,60
2541,0.512,0.695,4,-6.349,1,0.0271,0.0265,0.00815,0.146,0.351,145.957,2qgXrzJsry4KgYoJCpuaul,233630,4,Choo Lo,The Local Train,False,68
2542,0.691,0.373,1,-12.905,1,0.0575,0.0332,0.94,0.112,0.395,153.138,5HV7FtAPiX8rY6kMye8pFK,62798,4,"Mehram (From ""Jersey"")",Sachet Tandon,False,27
2543,0.411,0.244,7,-11.364,1,0.0349,0.868,2.54e-05,0.128,0.248,139.935,2I0MIQhICYnKHvaxUHYH49,256285,4,Shauq,Amit Trivedi,False,72
2544,0.524,0.515,11,-7.478,0,0.0427,0.674,0.0,0.104,0.368,169.882,0UZLaEOSIc5kg0cc7eszqC,191647,4,Manjha,Vishal Mishra,False,73
2545,0.888,0.717,0,-3.088,1,0.214,0.0421,6.19e-05,0.0986,0.839,90.99,6FrihRowEuYfNehH0zcx0e,211000,4,KALESHI CHORI,DG IMMORTALS,True,74
2546,0.718,0.655,8,-6.419,0,0.0751,0.187,0.0,0.498,0.569,100.012,2yhr124Rd4SWhbIcYmdtT2,213600,4,Ram Ram,MC SQUARE,False,60
2547,0.739,0.69,5,-6.171,0,0.112,0.532,0.0,0.116,0.795,145.91,5MpM5puyNHPxDEoe1l5ldo,162896,4,Naina Ki Talwar,MC SQUARE,False,61
2548,0.718,0.655,8,-6.419,0,0.0751,0.187,0.0,0.498,0.569,100.012,2yhr124Rd4SWhbIcYmdtT2,213600,4,Ram Ram,MC SQUARE,False,60
2549,0.805,0.667,9,-7.447,1,0.242,0.041,0.0,0.0311,0.414,80.052,6L6irlPBbXb0Wsgn3qXAvX,202002,4,Chhore NCR Aale,Paradox,False,64
2550,0.698,0.828,10,-5.92,0,0.241,0.0868,0.0,0.212,0.86,160.169,21SFD38nICwL3B4muMVQJs,144000,4,Badmos Chora,MC SQUARE,False,46
2551,0.718,0.655,8,-6.419,0,0.0751,0.187,0.0,0.498,0.569,100.012,2yhr124Rd4SWhbIcYmdtT2,213600,4,Ram Ram,MC SQUARE,False,60
2552,0.739,0.69,5,-6.171,0,0.112,0.532,0.0,0.116,0.795,145.91,5MpM5puyNHPxDEoe1l5ldo,162896,4,Naina Ki Talwar,MC SQUARE,False,61
2553,0.76,0.479,2,-5.574,1,0.0466,0.556,0.0,0.0703,0.913,89.911,3KkXRkHbMCARz0aVfEt68P,158040,4,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,False,84
2554,0.607,0.455,4,-8.838,1,0.0288,0.45,2.21e-05,0.0788,0.419,94.037,6AKWp18rxG3DZTxp6A2E2T,388000,4,Aao Na,Vishal Dadlani,False,59
2555,0.678,0.622,5,-7.988,0,0.0695,0.138,2.32e-06,0.122,0.535,100.005,5iyNH1Dmxif1k4Nl1gMeuh,288647,4,Masakali,Mohit Chauhan,False,66
2556,0.829,0.665,2,-8.128,1,0.0868,0.242,1.75e-05,0.123,0.861,122.043,5EYZZvmNAH5VZCwuzYJqoA,275931,4,Chand Sifarish,Jatin-Lalit,False,73
2557,0.644,0.818,6,-5.924,0,0.0549,0.431,2.62e-05,0.0806,0.789,118.477,3HFjh7QljnUCBLsoTwMuTj,266653,4,Kya Mujhe Pyar Hai,KK,False,67
2558,0.749,0.497,10,-12.609,0,0.105,0.41,0.0499,0.0504,0.585,95.818,1ko2lVN0vKGUl9zrU0qSlT,438493,4,Just the Two of Us (feat. Bill Withers),"Grover Washington, Jr.",False,77
2559,0.567,0.546,4,-8.316,1,0.0405,0.301,1.69e-06,0.129,0.401,113.806,22jbgc9BtV1uiV7hKYTyDx,247862,4,Chaandaniya,Mohan Kannan,False,56
2560,0.606,0.474,8,-8.498,1,0.0308,0.671,9.09e-06,0.114,0.43,94.967,6ymoA9aCgqTyoQLIeR7vCX,208000,4,Shaayad,Taba Chake,False,28
2561,0.504,0.548,7,-6.559,1,0.0296,0.803,0.0,0.324,0.279,162.997,0B7FbDb0GQxMX5KSXGv3sg,196933,3,Tum Ho Yahaan,Abhilasha Sinha,False,39
2562,0.377,0.422,0,-9.484,1,0.0365,0.483,0.0,0.0897,0.259,154.87,65yAIchPLq2hrHrv5w2d2r,262673,4,Sukoon Mila,Arijit Singh,False,26
2563,0.623,0.68,2,-12.356,1,0.0429,0.0975,3.84e-05,0.113,0.259,105.958,3O3txttHVdh3sNEDt2yANj,424506,4,Jalpari,Hanita Bhambri,False,41
2564,0.487,0.456,8,-7.144,1,0.0319,0.789,1.79e-06,0.141,0.348,136.088,018eOid2aGaPdxon7T6GsC,247941,4,"Shayad (From ""Love Aaj Kal"")",Pritam,False,71
2565,0.64,0.648,5,-8.113,0,0.187,0.124,0.0,0.0802,0.548,92.977,4evmHXcjt3bTUHD1cvny97,197867,4,Beautiful People (feat. Khalid),Ed Sheeran,False,75
2566,0.427,0.396,11,-7.556,1,0.0366,0.736,0.0,0.11,0.306,70.368,2Fv2injs4qAm8mJBGaxVKU,284780,4,"Tujhe Kitna Chahne Lage (From ""Kabir Singh"")",Arijit Singh,False,75
2567,0.37,0.467,2,-6.973,1,0.0411,0.442,0.0,0.109,0.162,137.796,5w0Xpt2YHT2Y3z3e4UUJP7,234722,4,Kaise Hua,Vishal Mishra,False,73
2568,0.606,0.474,8,-8.498,1,0.0308,0.671,9.09e-06,0.114,0.43,94.967,6ymoA9aCgqTyoQLIeR7vCX,208000,4,Shaayad,Taba Chake,False,28
2569,0.705,0.637,10,-7.367,1,0.084,0.126,0.0308,0.233,0.819,127.656,7ADt3F5qdx8qPYdy6ODCar,185305,4,Aao Chalein,Taba Chake,False,48
2570,0.708,0.316,10,-9.507,1,0.0671,0.447,0.00023,0.079,0.652,81.403,5gBW4PhXqiUVL8FJ5K9opo,170012,4,Walk With Me,Taba Chake,False,25
2571,0.708,0.316,10,-9.507,1,0.0671,0.447,0.00023,0.079,0.652,81.403,5gBW4PhXqiUVL8FJ5K9opo,170012,4,Walk With Me,Taba Chake,False,25
2572,0.604,0.469,3,-8.314,1,0.0543,0.649,6.26e-05,0.124,0.495,66.383,6IjeHG6oLIkZeSq2SMEAtd,199000,4,Blush,Taba Chake,False,20
2573,0.564,0.407,8,-10.764,1,0.0402,0.68,4.17e-05,0.0798,0.524,150.261,4adjaPCIrSLoK6RDv3ak28,244879,4,Meri Dastaan,Taba Chake,False,38
2574,0.574,0.244,0,-10.319,1,0.0436,0.826,0.00695,0.0872,0.448,108.049,1ZPoArKbJCY5cvyIPq799e,219000,3,My Other Side,Taba Chake,False,34
2575,0.648,0.649,1,-9.26,1,0.0321,0.113,0.397,0.0855,0.522,125.042,30c9hcpnPPhxtwmlrFehpy,214000,4,In Waadiyon Mein,Taba Chake,False,32
2576,0.606,0.474,8,-8.498,1,0.0308,0.671,9.09e-06,0.114,0.43,94.967,6ymoA9aCgqTyoQLIeR7vCX,208000,4,Shaayad,Taba Chake,False,28
2577,0.705,0.637,10,-7.367,1,0.084,0.126,0.0308,0.233,0.819,127.656,7ADt3F5qdx8qPYdy6ODCar,185305,4,Aao Chalein,Taba Chake,False,48
2578,0.708,0.316,10,-9.507,1,0.0671,0.447,0.00023,0.079,0.652,81.403,5gBW4PhXqiUVL8FJ5K9opo,170012,4,Walk With Me,Taba Chake,False,25
2579,0.604,0.469,3,-8.314,1,0.0543,0.649,6.26e-05,0.124,0.495,66.383,6IjeHG6oLIkZeSq2SMEAtd,199000,4,Blush,Taba Chake,False,20
2580,0.564,0.407,8,-10.764,1,0.0402,0.68,4.17e-05,0.0798,0.524,150.261,4adjaPCIrSLoK6RDv3ak28,244879,4,Meri Dastaan,Taba Chake,False,38
2581,0.574,0.244,0,-10.319,1,0.0436,0.826,0.00695,0.0872,0.448,108.049,1ZPoArKbJCY5cvyIPq799e,219000,3,My Other Side,Taba Chake,False,34
2582,0.645,0.517,9,-6.708,0,0.0273,0.522,3.27e-06,0.0905,0.259,106.906,6UgcN95w7vQxkR8sEFmwHG,304900,4,Chahun Main Ya Naa,Palak Muchhal,False,68
2583,0.531,0.431,2,-8.937,0,0.037,0.868,2.47e-05,0.127,0.19,107.99,5T2ZZiBMDGh3TZDUbxg4rV,241449,4,Kaun Tujhe,Palak Muchhal,False,70
2584,0.644,0.818,6,-5.924,0,0.0549,0.431,2.62e-05,0.0806,0.789,118.477,3HFjh7QljnUCBLsoTwMuTj,266653,4,Kya Mujhe Pyar Hai,KK,False,67
2585,0.535,0.765,1,-7.862,0,0.0444,0.054,0.0,0.0921,0.373,191.827,3yV2c3cYhkAwSsxAq6nRiv,200120,4,Mann Mera,Gajendra Verma,False,77
2586,0.46,0.444,7,-6.217,1,0.123,0.714,2.65e-05,0.0881,0.7,74.977,1niVgR76UPobOED5cXfADq,227335,4,Mera Mann Kehne Laga,Falak Shabbir,False,62
2587,0.609,0.538,6,-7.842,1,0.0273,0.328,0.0,0.125,0.608,130.015,7eQl3Yqv35ioqUfveKHitE,321225,4,Tum Se Hi,Pritam,False,78
2588,0.568,0.726,9,-6.087,0,0.0366,0.491,0.000764,0.122,0.564,118.842,4IGfpRPTnhzZyL74Ilubrb,387947,4,Tu Hi Meri Shab Hai,KK,False,65
2589,0.486,0.881,2,-3.795,0,0.0558,0.0386,0.0,0.0678,0.637,89.219,30IOhjcKbULQUt66nYkUvW,245688,4,Aa Jao Meri Tamanna,Javed Ali,False,58
2590,0.59,0.555,2,-6.861,1,0.0271,0.481,0.0,0.192,0.191,84.027,4bD9z9qa4qg9BhryvYWB7c,223460,4,Kabira,Pritam,False,77
2591,0.567,0.577,11,-6.197,0,0.0264,0.628,0.0,0.132,0.217,101.99,6fW78cd0p3ZDUzoqvx2Xqe,334331,4,Muskurane - Romantic,Jeet Gannguli,False,65
2592,0.64,0.498,5,-8.241,1,0.0289,0.733,7.33e-06,0.136,0.207,113.895,0zFG3RWjka7dNRIRTWnXMN,268867,4,Yaaron,Ankur Tewari,False,53
2593,0.657,0.581,0,-8.108,1,0.0298,0.699,1.82e-05,0.116,0.323,118.037,6FjbAnaPRPwiP3sciEYctO,243578,4,Raabta,Pritam,False,76
2594,0.703,0.444,11,-9.331,1,0.0417,0.559,0.0,0.0973,0.712,150.96,1EzrEOXmMH3G43AXT1y7pA,242947,4,I'm Yours,Jason Mraz,False,82
