,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,trackName,artistName
624,0.798,0.675,6,-5.041,1,0.0442,0.0912,0.0,0.0894,0.842,101.956,audio_features,3HVWdVOQ0ZA45FuZGSfvns,spotify:track:3HVWdVOQ0ZA45FuZGSfvns,https://api.spotify.com/v1/tracks/3HVWdVOQ0ZA45FuZGSfvns,https://api.spotify.com/v1/audio-analysis/3HVWdVOQ0ZA45FuZGSfvns,219947,4,I Don't Care (with Justin Bieber),Ed Sheeran
625,0.652,0.383,2,-7.076,0,0.0516,0.0676,0.0,0.0828,0.549,145.765,audio_features,2Z8yfpFX0ZMavHkcIeHiO1,spotify:track:2Z8yfpFX0ZMavHkcIeHiO1,https://api.spotify.com/v1/tracks/2Z8yfpFX0ZMavHkcIeHiO1,https://api.spotify.com/v1/audio-analysis/2Z8yfpFX0ZMavHkcIeHiO1,178994,4,Monster (Shawn Mendes & Justin Bieber),Shawn Mendes
626,0.654,0.364,4,-10.888,0,0.0809,0.911,4e-06,0.101,0.348,73.126,audio_features,6Ck42bHFJlg0vYxzMGYmeh,spotify:track:6Ck42bHFJlg0vYxzMGYmeh,https://api.spotify.com/v1/tracks/6Ck42bHFJlg0vYxzMGYmeh,https://api.spotify.com/v1/audio-analysis/6Ck42bHFJlg0vYxzMGYmeh,164667,4,Monster - Acoustic Piano,Ben Woodward
627,0.652,0.383,2,-7.076,0,0.0516,0.0676,0.0,0.0828,0.549,145.765,audio_features,2Z8yfpFX0ZMavHkcIeHiO1,spotify:track:2Z8yfpFX0ZMavHkcIeHiO1,https://api.spotify.com/v1/tracks/2Z8yfpFX0ZMavHkcIeHiO1,https://api.spotify.com/v1/audio-analysis/2Z8yfpFX0ZMavHkcIeHiO1,178994,4,Monster (Shawn Mendes & Justin Bieber),Shawn Mendes
628,0.398,0.286,7,-11.881,1,0.033,0.616,0.000146,0.0912,0.0666,78.262,audio_features,2KnLkZ3z7PO3kgVGHGqDpD,spotify:track:2KnLkZ3z7PO3kgVGHGqDpD,https://api.spotify.com/v1/tracks/2KnLkZ3z7PO3kgVGHGqDpD,https://api.spotify.com/v1/audio-analysis/2KnLkZ3z7PO3kgVGHGqDpD,222800,4,It'll Be Okay,Shawn Mendes
629,0.576,0.608,9,-13.537,1,0.0321,0.169,0.916,0.106,0.18,150.9,audio_features,5vwXQUwkpmnkJrfv69L6Mp,spotify:track:5vwXQUwkpmnkJrfv69L6Mp,https://api.spotify.com/v1/tracks/5vwXQUwkpmnkJrfv69L6Mp,https://api.spotify.com/v1/audio-analysis/5vwXQUwkpmnkJrfv69L6Mp,354692,4,In My Head,Peter Manos
630,0.48,0.648,0,-10.809,1,0.0293,0.000387,0.0,0.118,0.672,165.012,audio_features,4efaOZQDP1XwApNaRc7UYu,spotify:track:4efaOZQDP1XwApNaRc7UYu,https://api.spotify.com/v1/tracks/4efaOZQDP1XwApNaRc7UYu,https://api.spotify.com/v1/audio-analysis/4efaOZQDP1XwApNaRc7UYu,204636,4,WWE: Voices (Randy Orton) [feat. Rev Theory],WWE
631,0.291,0.95,1,-4.619,1,0.0523,0.000184,0.0025,0.0951,0.394,143.925,audio_features,0P5zxK9l5xOtCjY8LPyEr9,spotify:track:0P5zxK9l5xOtCjY8LPyEr9,https://api.spotify.com/v1/tracks/0P5zxK9l5xOtCjY8LPyEr9,https://api.spotify.com/v1/audio-analysis/0P5zxK9l5xOtCjY8LPyEr9,222000,4,Line In The Sand (Evolution),WWE
632,0.59,0.671,9,-6.098,1,0.0706,0.0484,0.0,0.0604,0.438,149.982,audio_features,104buTcnP2AsxqB7U1FIZ4,spotify:track:104buTcnP2AsxqB7U1FIZ4,https://api.spotify.com/v1/tracks/104buTcnP2AsxqB7U1FIZ4,https://api.spotify.com/v1/audio-analysis/104buTcnP2AsxqB7U1FIZ4,169801,4,Heavy (feat. Kiiara),Linkin Park
633,0.526,0.818,3,-5.952,1,0.0358,0.0587,0.0,0.333,0.896,171.96,audio_features,6VrLYoQKdhu1Jruei06t65,spotify:track:6VrLYoQKdhu1Jruei06t65,https://api.spotify.com/v1/tracks/6VrLYoQKdhu1Jruei06t65,https://api.spotify.com/v1/audio-analysis/6VrLYoQKdhu1Jruei06t65,185098,4,Somebody To You,The Vamps
634,0.604,0.351,9,-11.482,1,0.0314,0.765,0.000345,0.0743,0.178,140.03,audio_features,0NkqfPo6Z4UpKq9ThAvpaa,spotify:track:0NkqfPo6Z4UpKq9ThAvpaa,https://api.spotify.com/v1/tracks/0NkqfPo6Z4UpKq9ThAvpaa,https://api.spotify.com/v1/audio-analysis/0NkqfPo6Z4UpKq9ThAvpaa,291453,4,I Will Remember You,Ed Sheeran
635,0.507,0.741,6,-7.456,0,0.0535,0.414,3.95e-06,0.107,0.492,132.903,audio_features,6Z394Nd4gW6Ts9hmu3NUjx,spotify:track:6Z394Nd4gW6Ts9hmu3NUjx,https://api.spotify.com/v1/tracks/6Z394Nd4gW6Ts9hmu3NUjx,https://api.spotify.com/v1/audio-analysis/6Z394Nd4gW6Ts9hmu3NUjx,384000,4,Nadaan Parinde,A.R. Rahman
636,0.604,0.351,9,-11.482,1,0.0314,0.765,0.000345,0.0743,0.178,140.03,audio_features,0NkqfPo6Z4UpKq9ThAvpaa,spotify:track:0NkqfPo6Z4UpKq9ThAvpaa,https://api.spotify.com/v1/tracks/0NkqfPo6Z4UpKq9ThAvpaa,https://api.spotify.com/v1/audio-analysis/0NkqfPo6Z4UpKq9ThAvpaa,291453,4,I Will Remember You,Ed Sheeran
637,0.641,0.324,11,-5.851,1,0.0299,0.698,0.0,0.328,0.273,110.184,audio_features,0E4Y1XIbs8GrAT1YqVy6dq,spotify:track:0E4Y1XIbs8GrAT1YqVy6dq,https://api.spotify.com/v1/tracks/0E4Y1XIbs8GrAT1YqVy6dq,https://api.spotify.com/v1/audio-analysis/0E4Y1XIbs8GrAT1YqVy6dq,185487,4,Afterglow,Ed Sheeran
638,0.877,0.648,1,-6.297,1,0.066,0.315,0.0,0.0767,0.59,150.012,audio_features,26v2Gf4Af7Fav0jTQluetL,spotify:track:26v2Gf4Af7Fav0jTQluetL,https://api.spotify.com/v1/tracks/26v2Gf4Af7Fav0jTQluetL,https://api.spotify.com/v1/audio-analysis/26v2Gf4Af7Fav0jTQluetL,238013,4,Penguins,Ed Sheeran
639,0.851,0.541,0,-6.825,1,0.0505,0.568,0.0,0.13,0.448,124.959,audio_features,7fa9MBXhVfQ8P8Df9OEbD8,spotify:track:7fa9MBXhVfQ8P8Df9OEbD8,https://api.spotify.com/v1/tracks/7fa9MBXhVfQ8P8Df9OEbD8,https://api.spotify.com/v1/audio-analysis/7fa9MBXhVfQ8P8Df9OEbD8,235545,4,Girls Like You (feat. Cardi B) - Cardi B Version,Maroon 5
640,0.45,0.483,2,-6.754,1,0.0572,0.179,0.0,0.127,0.206,118.305,audio_features,7Lv78wiIJcKgND9Zi7AIOt,spotify:track:7Lv78wiIJcKgND9Zi7AIOt,https://api.spotify.com/v1/tracks/7Lv78wiIJcKgND9Zi7AIOt,https://api.spotify.com/v1/audio-analysis/7Lv78wiIJcKgND9Zi7AIOt,226067,4,Fall Into Me,Forest Blakk
641,0.56,0.634,0,-8.803,1,0.031,0.435,0.00435,0.0983,0.465,94.024,audio_features,46NYX9zIml71qtfYYjakTI,spotify:track:46NYX9zIml71qtfYYjakTI,https://api.spotify.com/v1/tracks/46NYX9zIml71qtfYYjakTI,https://api.spotify.com/v1/audio-analysis/46NYX9zIml71qtfYYjakTI,44699,4,"Kesariya Audio Teaser (From ""Brahmastra"")",Pritam
642,0.56,0.634,0,-8.803,1,0.031,0.435,0.00435,0.0983,0.465,94.024,audio_features,46NYX9zIml71qtfYYjakTI,spotify:track:46NYX9zIml71qtfYYjakTI,https://api.spotify.com/v1/tracks/46NYX9zIml71qtfYYjakTI,https://api.spotify.com/v1/audio-analysis/46NYX9zIml71qtfYYjakTI,44699,4,"Kesariya Audio Teaser (From ""Brahmastra"")",Pritam
643,0.286,0.445,6,-8.087,1,0.0347,0.355,0.0,0.114,0.278,50.827,audio_features,727Z2S2mtNH46CbP9EWPwY,spotify:track:727Z2S2mtNH46CbP9EWPwY,https://api.spotify.com/v1/tracks/727Z2S2mtNH46CbP9EWPwY,https://api.spotify.com/v1/audio-analysis/727Z2S2mtNH46CbP9EWPwY,217352,4,If You Love Her,Forest Blakk
644,0.713,0.676,10,-5.483,1,0.027,0.0377,0.0,0.154,0.721,99.048,audio_features,5zFglKYiknIxks8geR8rcL,spotify:track:5zFglKYiknIxks8geR8rcL,https://api.spotify.com/v1/tracks/5zFglKYiknIxks8geR8rcL,https://api.spotify.com/v1/audio-analysis/5zFglKYiknIxks8geR8rcL,227395,4,Beautiful Mistakes (feat. Megan Thee Stallion),Maroon 5
645,0.868,0.679,6,-6.304,0,0.229,0.336,0.0,0.121,0.735,90.056,audio_features,2NRbmuu6vNe317AFyI2ZmM,spotify:track:2NRbmuu6vNe317AFyI2ZmM,https://api.spotify.com/v1/tracks/2NRbmuu6vNe317AFyI2ZmM,https://api.spotify.com/v1/audio-analysis/2NRbmuu6vNe317AFyI2ZmM,135883,4,One Life,Ed Sheeran
646,0.743,0.752,4,-4.813,1,0.0414,0.0188,0.0,0.287,0.545,110.015,audio_features,1XGmzt0PVuFgQYYnV2It7A,spotify:track:1XGmzt0PVuFgQYYnV2It7A,https://api.spotify.com/v1/tracks/1XGmzt0PVuFgQYYnV2It7A,https://api.spotify.com/v1/audio-analysis/1XGmzt0PVuFgQYYnV2It7A,231173,4,Payphone,Maroon 5
647,0.572,0.214,7,-15.625,1,0.0293,0.649,0.129,0.125,0.485,95.542,audio_features,6zC0mpGYwbNTpk9SKwh08f,spotify:track:6zC0mpGYwbNTpk9SKwh08f,https://api.spotify.com/v1/tracks/6zC0mpGYwbNTpk9SKwh08f,https://api.spotify.com/v1/audio-analysis/6zC0mpGYwbNTpk9SKwh08f,225027,4,Wonderful Tonight,Boyce Avenue
648,0.572,0.214,7,-15.625,1,0.0293,0.649,0.129,0.125,0.485,95.542,audio_features,6zC0mpGYwbNTpk9SKwh08f,spotify:track:6zC0mpGYwbNTpk9SKwh08f,https://api.spotify.com/v1/tracks/6zC0mpGYwbNTpk9SKwh08f,https://api.spotify.com/v1/audio-analysis/6zC0mpGYwbNTpk9SKwh08f,225027,4,Wonderful Tonight,Boyce Avenue
649,0.58,0.586,1,-6.883,1,0.0357,0.344,0.0,0.0755,0.507,147.988,audio_features,7xbWAw3LMgRMn4omR5yVn3,spotify:track:7xbWAw3LMgRMn4omR5yVn3,https://api.spotify.com/v1/tracks/7xbWAw3LMgRMn4omR5yVn3,https://api.spotify.com/v1/audio-analysis/7xbWAw3LMgRMn4omR5yVn3,199549,4,Lose Somebody,Kygo
650,0.607,0.589,4,-6.068,0,0.0274,0.127,0.0,0.182,0.399,114.946,audio_features,5EqlEvrylr3DNy3R11Kmrz,spotify:track:5EqlEvrylr3DNy3R11Kmrz,https://api.spotify.com/v1/tracks/5EqlEvrylr3DNy3R11Kmrz,https://api.spotify.com/v1/audio-analysis/5EqlEvrylr3DNy3R11Kmrz,220996,4,Youngblood - Acoustic,5 Seconds of Summer
651,0.484,0.727,0,-6.107,1,0.0358,0.198,0.00204,0.107,0.216,120.066,audio_features,07rz54LA3Y2lagmY0DnChZ,spotify:track:07rz54LA3Y2lagmY0DnChZ,https://api.spotify.com/v1/tracks/07rz54LA3Y2lagmY0DnChZ,https://api.spotify.com/v1/audio-analysis/07rz54LA3Y2lagmY0DnChZ,296560,4,Iridescent,Linkin Park
652,0.547,0.728,5,-5.318,1,0.0339,0.13,0.0,0.219,0.49,146.877,audio_features,3KrfUt1cYSbkBpstlITPkp,spotify:track:3KrfUt1cYSbkBpstlITPkp,https://api.spotify.com/v1/tracks/3KrfUt1cYSbkBpstlITPkp,https://api.spotify.com/v1/audio-analysis/3KrfUt1cYSbkBpstlITPkp,188200,4,When You're Gone - Acoustic,Shawn Mendes
653,0.748,0.407,6,-6.26,1,0.0656,0.745,0.0,0.163,0.947,91.974,audio_features,4VYSW4FDdWb2Gdr7YwLiFC,spotify:track:4VYSW4FDdWb2Gdr7YwLiFC,https://api.spotify.com/v1/tracks/4VYSW4FDdWb2Gdr7YwLiFC,https://api.spotify.com/v1/audio-analysis/4VYSW4FDdWb2Gdr7YwLiFC,186296,4,Light Switch - Acoustic,Charlie Puth
654,0.59,0.671,9,-6.098,1,0.0706,0.0484,0.0,0.0604,0.438,149.982,audio_features,104buTcnP2AsxqB7U1FIZ4,spotify:track:104buTcnP2AsxqB7U1FIZ4,https://api.spotify.com/v1/tracks/104buTcnP2AsxqB7U1FIZ4,https://api.spotify.com/v1/audio-analysis/104buTcnP2AsxqB7U1FIZ4,169801,4,Heavy (feat. Kiiara),Linkin Park
655,0.526,0.818,3,-5.952,1,0.0358,0.0587,0.0,0.333,0.896,171.96,audio_features,6VrLYoQKdhu1Jruei06t65,spotify:track:6VrLYoQKdhu1Jruei06t65,https://api.spotify.com/v1/tracks/6VrLYoQKdhu1Jruei06t65,https://api.spotify.com/v1/audio-analysis/6VrLYoQKdhu1Jruei06t65,185098,4,Somebody To You,The Vamps
656,0.604,0.351,9,-11.482,1,0.0314,0.765,0.000345,0.0743,0.178,140.03,audio_features,0NkqfPo6Z4UpKq9ThAvpaa,spotify:track:0NkqfPo6Z4UpKq9ThAvpaa,https://api.spotify.com/v1/tracks/0NkqfPo6Z4UpKq9ThAvpaa,https://api.spotify.com/v1/audio-analysis/0NkqfPo6Z4UpKq9ThAvpaa,291453,4,I Will Remember You,Ed Sheeran
657,0.664,0.705,1,-4.972,0,0.0382,0.0654,0.0,0.118,0.477,122.016,audio_features,2tpWsVSb9UEmDRxAl1zhX1,spotify:track:2tpWsVSb9UEmDRxAl1zhX1,https://api.spotify.com/v1/tracks/2tpWsVSb9UEmDRxAl1zhX1,https://api.spotify.com/v1/audio-analysis/2tpWsVSb9UEmDRxAl1zhX1,257267,4,Counting Stars,OneRepublic
658,0.868,0.679,6,-6.304,0,0.229,0.336,0.0,0.121,0.735,90.056,audio_features,2NRbmuu6vNe317AFyI2ZmM,spotify:track:2NRbmuu6vNe317AFyI2ZmM,https://api.spotify.com/v1/tracks/2NRbmuu6vNe317AFyI2ZmM,https://api.spotify.com/v1/audio-analysis/2NRbmuu6vNe317AFyI2ZmM,135883,4,One Life,Ed Sheeran
659,0.664,0.705,1,-4.972,0,0.0382,0.0654,0.0,0.118,0.477,122.016,audio_features,2tpWsVSb9UEmDRxAl1zhX1,spotify:track:2tpWsVSb9UEmDRxAl1zhX1,https://api.spotify.com/v1/tracks/2tpWsVSb9UEmDRxAl1zhX1,https://api.spotify.com/v1/audio-analysis/2tpWsVSb9UEmDRxAl1zhX1,257267,4,Counting Stars,OneRepublic
660,0.598,0.751,9,-4.668,0,0.0463,0.101,0.0,0.113,0.351,160.358,audio_features,1GvOWx9cHbsuJYwNGoazw8,spotify:track:1GvOWx9cHbsuJYwNGoazw8,https://api.spotify.com/v1/tracks/1GvOWx9cHbsuJYwNGoazw8,https://api.spotify.com/v1/audio-analysis/1GvOWx9cHbsuJYwNGoazw8,241667,4,Someday,OneRepublic
661,0.614,0.379,4,-10.48,1,0.0476,0.607,0.000464,0.0986,0.201,107.989,audio_features,1HNkqx9Ahdgi1Ixy2xkKkL,spotify:track:1HNkqx9Ahdgi1Ixy2xkKkL,https://api.spotify.com/v1/tracks/1HNkqx9Ahdgi1Ixy2xkKkL,https://api.spotify.com/v1/audio-analysis/1HNkqx9Ahdgi1Ixy2xkKkL,258987,4,Photograph,Ed Sheeran
662,0.558,0.145,10,-19.432,1,0.0346,0.934,0.872,0.346,0.199,73.988,audio_features,6e3H5p3G5rPQngClY1mJZD,spotify:track:6e3H5p3G5rPQngClY1mJZD,https://api.spotify.com/v1/tracks/6e3H5p3G5rPQngClY1mJZD,https://api.spotify.com/v1/audio-analysis/6e3H5p3G5rPQngClY1mJZD,193000,4,Sunshine,OneRepublic
663,0.672,0.52,8,-7.747,1,0.0353,0.859,0.0,0.115,0.37,120.001,audio_features,5O2P9iiztwhomNh8xkR9lJ,spotify:track:5O2P9iiztwhomNh8xkR9lJ,https://api.spotify.com/v1/tracks/5O2P9iiztwhomNh8xkR9lJ,https://api.spotify.com/v1/audio-analysis/5O2P9iiztwhomNh8xkR9lJ,226600,4,Night Changes,One Direction
664,0.547,0.728,5,-5.318,1,0.0339,0.13,0.0,0.219,0.49,146.877,audio_features,3KrfUt1cYSbkBpstlITPkp,spotify:track:3KrfUt1cYSbkBpstlITPkp,https://api.spotify.com/v1/tracks/3KrfUt1cYSbkBpstlITPkp,https://api.spotify.com/v1/audio-analysis/3KrfUt1cYSbkBpstlITPkp,188200,4,When You're Gone - Acoustic,Shawn Mendes
665,0.412,0.671,2,-8.289,1,0.0515,0.0976,0.0,0.496,0.21,153.483,audio_features,6DoC6BiJmlYdZvjG1yUnTR,spotify:track:6DoC6BiJmlYdZvjG1yUnTR,https://api.spotify.com/v1/tracks/6DoC6BiJmlYdZvjG1yUnTR,https://api.spotify.com/v1/audio-analysis/6DoC6BiJmlYdZvjG1yUnTR,289156,4,Jet Black Heart - Live,5 Seconds of Summer
666,0.956,0.417,7,-7.892,0,0.0926,0.572,0.00071,0.0782,0.714,108.015,audio_features,3s1KwrLP0NlFWiWbjz6bfQ,spotify:track:3s1KwrLP0NlFWiWbjz6bfQ,https://api.spotify.com/v1/tracks/3s1KwrLP0NlFWiWbjz6bfQ,https://api.spotify.com/v1/audio-analysis/3s1KwrLP0NlFWiWbjz6bfQ,187111,4,Peru,Fireboy DML
667,0.756,0.697,8,-6.377,1,0.0401,0.182,0.0,0.333,0.956,94.996,audio_features,0QBzMgT7NIeoCYy3sJCof1,spotify:track:0QBzMgT7NIeoCYy3sJCof1,https://api.spotify.com/v1/tracks/0QBzMgT7NIeoCYy3sJCof1,https://api.spotify.com/v1/audio-analysis/0QBzMgT7NIeoCYy3sJCof1,206071,4,Bam Bam (feat. Ed Sheeran),Camila Cabello
668,0.693,0.643,4,-5.867,0,0.0828,0.138,0.0,0.108,0.477,95.055,audio_features,2UN0lp72LAusrXi8LLVomt,spotify:track:2UN0lp72LAusrXi8LLVomt,https://api.spotify.com/v1/tracks/2UN0lp72LAusrXi8LLVomt,https://api.spotify.com/v1/audio-analysis/2UN0lp72LAusrXi8LLVomt,163450,4,2step (feat. Lil Baby),Ed Sheeran
669,0.579,0.508,2,-9.484,1,0.027,0.00574,0.000494,0.0575,0.609,147.125,audio_features,40riOy7x9W7GXjyGp4pjAv,spotify:track:40riOy7x9W7GXjyGp4pjAv,https://api.spotify.com/v1/tracks/40riOy7x9W7GXjyGp4pjAv,https://api.spotify.com/v1/audio-analysis/40riOy7x9W7GXjyGp4pjAv,391376,4,Hotel California - 2013 Remaster,Eagles
670,0.72,0.763,9,-4.068,0,0.0523,0.406,0.0,0.18,0.742,101.965,audio_features,5knuzwU65gJK7IF5yJsuaW,spotify:track:5knuzwU65gJK7IF5yJsuaW,https://api.spotify.com/v1/tracks/5knuzwU65gJK7IF5yJsuaW,https://api.spotify.com/v1/audio-analysis/5knuzwU65gJK7IF5yJsuaW,251088,4,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit
671,0.429,0.661,11,-7.227,1,0.0281,0.00239,0.000121,0.234,0.285,173.372,audio_features,3AJwUDP919kvQ9QcozQPxg,spotify:track:3AJwUDP919kvQ9QcozQPxg,https://api.spotify.com/v1/tracks/3AJwUDP919kvQ9QcozQPxg,https://api.spotify.com/v1/audio-analysis/3AJwUDP919kvQ9QcozQPxg,266773,4,Yellow,Coldplay
672,0.748,0.524,8,-5.599,1,0.0338,0.414,0.0,0.111,0.661,95.01,audio_features,7BKLCZ1jbUBVqRi2FVlTVw,spotify:track:7BKLCZ1jbUBVqRi2FVlTVw,https://api.spotify.com/v1/tracks/7BKLCZ1jbUBVqRi2FVlTVw,https://api.spotify.com/v1/audio-analysis/7BKLCZ1jbUBVqRi2FVlTVw,244960,4,Closer,The Chainsmokers
673,0.509,0.689,1,-4.929,0,0.102,0.0209,0.0,0.301,0.297,170.087,audio_features,4n7jnSxVLd8QioibtTDBDq,spotify:track:4n7jnSxVLd8QioibtTDBDq,https://api.spotify.com/v1/tracks/4n7jnSxVLd8QioibtTDBDq,https://api.spotify.com/v1/audio-analysis/4n7jnSxVLd8QioibtTDBDq,193798,4,On My Way,Alan Walker
674,0.526,0.52,6,-7.985,0,0.0569,0.435,0.0,0.197,0.13,149.119,audio_features,0OlnLZY4cmQzT6ZGttvWBM,spotify:track:0OlnLZY4cmQzT6ZGttvWBM,https://api.spotify.com/v1/tracks/0OlnLZY4cmQzT6ZGttvWBM,https://api.spotify.com/v1/audio-analysis/0OlnLZY4cmQzT6ZGttvWBM,183637,4,So Far Away (feat. Jamie Scott & Romy Dya),Martin Garrix
675,0.667,0.361,1,-8.69,0,0.0273,0.575,0.00506,0.0805,0.29,134.018,audio_features,2jdAk8ATWIL3dwT47XpRfu,spotify:track:2jdAk8ATWIL3dwT47XpRfu,https://api.spotify.com/v1/tracks/2jdAk8ATWIL3dwT47XpRfu,https://api.spotify.com/v1/audio-analysis/2jdAk8ATWIL3dwT47XpRfu,242000,5,Slow Dancing in a Burning Room,John Mayer
676,0.511,0.34,9,-9.928,1,0.0299,0.821,0.00876,0.0763,0.269,75.328,audio_features,0bYDebBlQxsDR4hCgbbpOW,spotify:track:0bYDebBlQxsDR4hCgbbpOW,https://api.spotify.com/v1/tracks/0bYDebBlQxsDR4hCgbbpOW,https://api.spotify.com/v1/audio-analysis/0bYDebBlQxsDR4hCgbbpOW,163027,3,I'm Gonna Find Another You,John Mayer
677,0.494,0.365,11,-8.92,1,0.0279,0.772,0.000961,0.139,0.191,165.764,audio_features,5ddXMXmXZ2FN4iliTG20nO,spotify:track:5ddXMXmXZ2FN4iliTG20nO,https://api.spotify.com/v1/tracks/5ddXMXmXZ2FN4iliTG20nO,https://api.spotify.com/v1/audio-analysis/5ddXMXmXZ2FN4iliTG20nO,239667,4,Emoji of a Wave,John Mayer
678,0.544,0.369,2,-9.514,1,0.038,0.969,0.279,0.639,0.102,87.01,audio_features,3hRV0jL3vUpRrcy398teAU,spotify:track:3hRV0jL3vUpRrcy398teAU,https://api.spotify.com/v1/tracks/3hRV0jL3vUpRrcy398teAU,https://api.spotify.com/v1/audio-analysis/3hRV0jL3vUpRrcy398teAU,208212,3,The Night We Met,Lord Huron
679,0.424,0.437,2,-8.588,1,0.0355,0.962,0.336,0.664,0.131,174.127,audio_features,0jZO7p0nBUi9VHedWUBS9l,spotify:track:0jZO7p0nBUi9VHedWUBS9l,https://api.spotify.com/v1/tracks/0jZO7p0nBUi9VHedWUBS9l,https://api.spotify.com/v1/audio-analysis/0jZO7p0nBUi9VHedWUBS9l,208173,3,The Night We Met (feat. Phoebe Bridgers),Lord Huron
680,0.436,0.532,4,-7.02,1,0.0509,0.291,0.0,0.102,0.604,188.011,audio_features,5m2MS952ftWD4N7Idcyh7c,spotify:track:5m2MS952ftWD4N7Idcyh7c,https://api.spotify.com/v1/tracks/5m2MS952ftWD4N7Idcyh7c,https://api.spotify.com/v1/audio-analysis/5m2MS952ftWD4N7Idcyh7c,201300,4,"Tu Hi Hai (Ali Zafar Version) [From ""Dear Zindagi""]",Amit Trivedi
681,0.259,0.437,11,-6.589,0,0.0386,0.102,1.32e-06,0.106,0.0951,180.042,audio_features,3e7sxremeOE3wTySiOhGiP,spotify:track:3e7sxremeOE3wTySiOhGiP,https://api.spotify.com/v1/tracks/3e7sxremeOE3wTySiOhGiP,https://api.spotify.com/v1/audio-analysis/3e7sxremeOE3wTySiOhGiP,239000,4,Dusk Till Dawn (feat. Sia) - Radio Edit,ZAYN
682,0.5,0.844,10,-5.883,1,0.0368,0.0228,0.00398,0.455,0.445,123.721,audio_features,4Tw9JYF9HOuPRyccNWMgwf,spotify:track:4Tw9JYF9HOuPRyccNWMgwf,https://api.spotify.com/v1/tracks/4Tw9JYF9HOuPRyccNWMgwf,https://api.spotify.com/v1/audio-analysis/4Tw9JYF9HOuPRyccNWMgwf,262880,4,The Hardest Part,Coldplay
683,0.568,0.844,9,-5.875,1,0.0505,0.000189,0.0,0.0607,0.766,116.046,audio_features,1HNE2PX70ztbEl6MLxrpNL,spotify:track:1HNE2PX70ztbEl6MLxrpNL,https://api.spotify.com/v1/tracks/1HNE2PX70ztbEl6MLxrpNL,https://api.spotify.com/v1/audio-analysis/1HNE2PX70ztbEl6MLxrpNL,207093,4,In Too Deep,The Chainsmokers
684,0.593,0.967,9,-5.767,1,0.0907,0.166,2.54e-05,0.105,0.452,131.988,audio_features,5cgKosPPj5Cs9a2JQufUc1,spotify:track:5cgKosPPj5Cs9a2JQufUc1,https://api.spotify.com/v1/tracks/5cgKosPPj5Cs9a2JQufUc1,https://api.spotify.com/v1/audio-analysis/5cgKosPPj5Cs9a2JQufUc1,228982,4,Ilahi,Pritam
685,0.609,0.692,1,-2.958,1,0.0259,0.0157,0.0,0.0864,0.454,116.959,audio_features,2eAvDnpXP5W0cVtiI0PUxV,spotify:track:2eAvDnpXP5W0cVtiI0PUxV,https://api.spotify.com/v1/tracks/2eAvDnpXP5W0cVtiI0PUxV,https://api.spotify.com/v1/audio-analysis/2eAvDnpXP5W0cVtiI0PUxV,233720,3,Dandelions,Ruth B.
686,0.59,0.555,2,-6.861,1,0.0271,0.481,0.0,0.192,0.191,84.027,audio_features,4bD9z9qa4qg9BhryvYWB7c,spotify:track:4bD9z9qa4qg9BhryvYWB7c,https://api.spotify.com/v1/tracks/4bD9z9qa4qg9BhryvYWB7c,https://api.spotify.com/v1/audio-analysis/4bD9z9qa4qg9BhryvYWB7c,223460,4,Kabira,Pritam
687,0.568,0.921,9,-4.558,1,0.0771,0.277,3.59e-06,0.151,0.647,131.903,audio_features,5wdkKS3kWXBU9bklLVsAFs,spotify:track:5wdkKS3kWXBU9bklLVsAFs,https://api.spotify.com/v1/tracks/5wdkKS3kWXBU9bklLVsAFs,https://api.spotify.com/v1/audio-analysis/5wdkKS3kWXBU9bklLVsAFs,214796,4,Ilahi (Reprise),Pritam
688,0.611,0.612,2,-7.978,1,0.114,0.441,0.0,0.18,0.898,171.841,audio_features,3jJ5HgLRNydtLRghjWVaCG,spotify:track:3jJ5HgLRNydtLRghjWVaCG,https://api.spotify.com/v1/tracks/3jJ5HgLRNydtLRghjWVaCG,https://api.spotify.com/v1/audio-analysis/3jJ5HgLRNydtLRghjWVaCG,270439,4,Kabira (Encore),Pritam
689,0.568,0.921,9,-4.558,1,0.0771,0.277,3.59e-06,0.151,0.647,131.903,audio_features,5wdkKS3kWXBU9bklLVsAFs,spotify:track:5wdkKS3kWXBU9bklLVsAFs,https://api.spotify.com/v1/tracks/5wdkKS3kWXBU9bklLVsAFs,https://api.spotify.com/v1/audio-analysis/5wdkKS3kWXBU9bklLVsAFs,214796,4,Ilahi (Reprise),Pritam
690,0.545,0.675,6,-6.474,1,0.0279,0.00617,0.00197,0.209,0.162,124.97,audio_features,0FDzzruyVECATHXKHFs9eJ,spotify:track:0FDzzruyVECATHXKHFs9eJ,https://api.spotify.com/v1/tracks/0FDzzruyVECATHXKHFs9eJ,https://api.spotify.com/v1/audio-analysis/0FDzzruyVECATHXKHFs9eJ,267867,4,A Sky Full of Stars,Coldplay
